label,youtubeid,spilt
texting,J9hy9G8Setg_000002_000012,train
shaking_head,cuzj_Tcf2XA_000003_000013,train
lunge,S899FOn4ywo_000014_000024,train
throwing_axe,rLPvVlfTcl8_000001_000011,train
presenting_weather_forecast,ZdMy1hvQS60_000298_000308,train
stomping_grapes,IMp_4zga5Rk_000026_000036,train
disc_golfing,_H_EJhV5d0w_000039_000049,train
dunking_basketball,M6uLKJQhOns_000040_000050,train
barbequing,sVlhr0-opYU_000180_000190,train
playing_organ,tgTtXMj071s_000212_000222,train
tossing_salad,Tv-AtHQYjYI_000304_000314,train
mowing_lawn,8WG6FAvj3DA_000025_000035,train
drinking,QOfn6jNC_0M_000029_000039,train
shoveling_snow,boBtFx0XwSA_000053_000063,train
push_up,SWhsYdwvoPY_000005_000015,train
trapezing,-fPOhcI7cGA_000110_000120,train
playing_xylophone,TY-cyX-RubA_000003_000013,train
cooking_on_campfire,eXHp5az9Z_o_000516_000526,train
sanding_floor,ve69fazC_eE_000041_000051,train
rock_climbing,U6uopPjtXgg_000368_000378,train
washing_dishes,bt96JP3mhOk_000004_000014,train
breading_or_breadcrumbing,JZFzmzKsfEU_000156_000166,train
swimming_butterfly_stroke,iyQZgk03y_0_000068_000078,train
punching_bag,db0W1z7QoDo_000010_000020,train
trimming_or_shaving_beard,0JQc5P_wCus_000030_000040,train
hoverboarding,8wRFaynylBM_000001_000011,train
archery,69Qvt9HwCjA_000039_000049,train
washing_feet,88KLkCYmaxk_000054_000064,train
curling_hair,jZvech0UBes_000533_000543,train
clean_and_jerk,f1CZKmp8d8w_000002_000012,train
waiting_in_line,jqcWSsue4PA_000002_000012,train
eating_watermelon,-fk5STh-Obo_000027_000037,train
digging,E_g2gdVRZiY_000000_000010,train
gargling,Hnhe7y_tr10_000221_000231,train
walking_the_dog,HA8Tt26OQjU_000023_000033,train
crying,mEbpg8wQ510_000007_000017,train
busking,RBBPA14dmsU_000115_000125,train
riding_mule,3qNOjGNjKFk_000162_000172,train
sniffing,Fly2A-tKHDA_000115_000125,train
waxing_legs,TvOE5LCuu7c_000151_000161,train
yawning,1RlZ4I3AMEU_000022_000032,train
shearing_sheep,S6I_DHLBiW4_000175_000185,train
cooking_chicken,99gTpO11if0_000327_000337,train
hurling_(sport),AF7R8hoHKts_000009_000019,train
playing_recorder,DcfX8xOCJ98_000001_000011,train
recording_music,AQLJUKR5J70_000006_000016,train
balloon_blowing,H-Fox83UoeI_000000_000010,train
cutting_nails,JXxrHq20wH8_000089_000099,train
waxing_chest,vDTvV7lXtHQ_000058_000068,train
headbanging,ECN5TERZI4E_000002_000012,train
changing_oil,tBfugX2ifa0_000007_000017,train
shoveling_snow,_VrN6RZFrlM_000236_000246,train
unloading_truck,z09wqsO9Z74_000245_000255,train
laughing,Yf0xxPONOvY_000046_000056,train
eating_cake,TKrSwba9rqU_000006_000016,train
washing_hands,zz69LCrUQHU_000052_000062,train
finger_snapping,GjFel_18EwU_000001_000011,train
push_up,d7mkkyYM4Ac_000020_000030,train
eating_doughnuts,MjrMkmrNqJk_000014_000024,train
hugging,XYfcuuzMTtw_000004_000014,train
catching_or_throwing_frisbee,ak61mfK2rnE_000003_000013,train
cooking_sausages,FaIXO7GU3nQ_000113_000123,train
blowing_nose,IuJBEIP5ADw_000061_000071,train
skipping_rope,JZTg9NA-HZk_000730_000740,train
shooting_basketball,g-rrA_lpfjk_000001_000011,train
filling_eyebrows,p9cdhTrMQ8Q_000332_000342,train
playing_paintball,ynizo8GBbfE_000031_000041,train
smoking,mElPGayFNP8_000013_000023,train
breading_or_breadcrumbing,evYRTPYz2oM_000020_000030,train
playing_guitar,Dzpp-DieLME_000303_000313,train
paragliding,wurWxnS4Pks_000312_000322,train
side_kick,GTLXW5Tfu7o_000001_000011,train
clapping,9VjUS3zXxh4_000000_000010,train
shaking_head,aABThQUbCLU_000020_000030,train
breakdancing,u23dqlE8Nw4_000076_000086,train
sword_fighting,uBZGXvKXCU4_000130_000140,train
playing_ukulele,W12bwh5dk7U_000031_000041,train
waxing_back,dZ49or4RTbI_000094_000104,train
riding_mountain_bike,1Bxg0WzOg5E_000020_000030,train
drinking,dU-_GeQF2Qg_000045_000055,train
deadlifting,oeeYYTFYUxQ_000000_000010,train
riding_mule,R_-5boXoWuw_000000_000010,train
drinking_shots,L4BrDnxxs7c_000079_000089,train
shoveling_snow,ajnNi4a-HKw_000140_000150,train
high_kick,WqBmLFGieqI_000003_000013,train
playing_chess,pRcSmakA2nw_000097_000107,train
clean_and_jerk,7a1OM_Juedc_000014_000024,train
swinging_on_something,gSXtPU1X3F8_000009_000019,train
laying_bricks,eFDqb6ukXho_000021_000031,train
dunking_basketball,6wAjtAxbr2s_000057_000067,train
making_bed,qhQTOOlBTto_000474_000484,train
contact_juggling,sO6IDRGcQys_000100_000110,train
finger_snapping,Mokn0pFoPCw_000001_000011,train
playing_ice_hockey,rvvKYszyT6I_000002_000012,train
making_a_sandwich,0kArTUqGOAI_000032_000042,train
golf_chipping,5sn8mXfzke0_000007_000017,train
snatch_weight_lifting,nlHXs0aNeU4_000001_000011,train
taking_a_shower,cjrlcJYG_Ic_000105_000115,train
snatch_weight_lifting,8IjcfeS4Ffc_000007_000017,train
singing,2EKjWuTq98k_000000_000010,train
using_remote_controller_(not_gaming),eezeDJuugZ8_000293_000303,train
golf_driving,ELfBIBQFaCo_000046_000056,train
playing_ukulele,LBTR46lLhnc_000018_000028,train
extinguishing_fire,6DMhcSqq4io_000022_000032,train
krumping,BoC_dVlw5kc_000007_000017,train
news_anchoring,dAU11SWC7Og_000087_000097,train
playing_drums,68zJTUGf5hE_000045_000055,train
playing_flute,Jab-lm0OBmw_000164_000174,train
giving_or_receiving_award,wSur8wAa-n8_000097_000107,train
clapping,62QEl385HBQ_000015_000025,train
eating_spaghetti,No2s1AOa2tw_000050_000060,train
kitesurfing,XHQDJQKZetU_000025_000035,train
krumping,ocM0tJTWyR4_000002_000012,train
waxing_legs,3x9xfkiGBng_000002_000012,train
reading_book,2qp4Hsf8jT0_000001_000011,train
bobsledding,nUUKLK8X1Gc_000009_000019,train
waxing_eyebrows,3y1V7BNNBds_000000_000010,train
eating_doughnuts,UXDjjRiPr_g_000022_000032,train
drinking,sXNxd4o2ILw_000015_000025,train
changing_wheel,376IqO2k6Vs_000016_000026,train
passing_American_football_(not_in_game),uf70MnCMs28_000004_000014,train
golf_putting,3uB2IuA5AKA_000002_000012,train
playing_monopoly,mS7osumwKeE_000365_000375,train
clay_pottery_making,e7y6C6VdeEI_000887_000897,train
blasting_sand,_5FH0g1ba-c_000000_000010,train
cleaning_windows,x-BBv7KJZr8_000003_000013,train
presenting_weather_forecast,SrJcYRg6CSQ_000047_000057,train
shot_put,1RmfH4SLWJo_000003_000013,train
playing_volleyball,FxMnawBl8-Y_000037_000047,train
playing_clarinet,bIGTrRJ6Chc_000023_000033,train
tango_dancing,MEg39c0BFiU_000080_000090,train
spraying,nRZVL8dFeY8_000056_000066,train
cleaning_pool,vT08Xmy-P5g_000001_000011,train
answering_questions,fzn_NAIh7Po_000013_000023,train
water_sliding,nqRfIl6WzWU_000018_000028,train
playing_volleyball,tXUOP484GU4_000018_000028,train
headbanging,FWQTz3x2Fpk_000179_000189,train
spinning_poi,Fbqbw3ApLv0_000000_000010,train
tickling,pSVAnRziaPo_000641_000651,train
clapping,68VjKEKqwdY_000135_000145,train
triple_jump,d7CjJvtEdSU_000001_000011,train
sailing,e25x1te4XSQ_000092_000102,train
playing_saxophone,7a3Kkevx1RM_000054_000064,train
tobogganing,It-u0LQf1Ac_000001_000011,train
driving_car,_74JfYOXsEE_000379_000389,train
swinging_legs,E3TyfrlPtdo_000000_000010,train
swinging_legs,KngmscrRblw_000037_000047,train
salsa_dancing,ExM6ZlkcoqM_000027_000037,train
garbage_collecting,P4_DphZx1Ag_000056_000066,train
front_raises,u05GipyftyQ_000002_000012,train
folding_paper,_SeaT8j9gDI_000307_000317,train
skiing_(not_slalom_or_crosscountry),mrlLcQDV9Ys_000072_000082,train
abseiling,xaJTABpbJtw_000165_000175,train
blasting_sand,m6bJiUn_0fw_000060_000070,train
abseiling,oz_VI0C7GMk_000024_000034,train
breading_or_breadcrumbing,GnwbnDkQcfA_000120_000130,train
eating_hotdog,f5j2NafMi4s_000668_000678,train
bartending,myiB9lksbcg_000152_000162,train
springboard_diving,dJwNxCsu9Zs_000196_000206,train
folding_napkins,8WPVgPQ6aSE_000214_000224,train
hockey_stop,3ENTv40E81s_000026_000036,train
making_jewelry,sxJYHkiPxlo_000527_000537,train
playing_didgeridoo,xAgMt74ydE8_000008_000018,train
sticking_tongue_out,B1Scip_2eh4_000009_000019,train
cleaning_windows,4J1mXPXgcn4_000036_000046,train
krumping,oo7_5huE82Q_000123_000133,train
grooming_horse,MQsE8hWu4gg_000020_000030,train
playing_accordion,yYl3nkkdpHI_000013_000023,train
stretching_leg,__MKKBmrv_I_000003_000013,train
drinking,n4emb4gayOQ_000065_000075,train
shoveling_snow,GAYn0nTfeeI_000089_000099,train
tying_knot_(not_on_a_tie),gHPhE0XWhzA_000003_000013,train
skiing_(not_slalom_or_crosscountry),8JKYr8qoIjQ_000021_000031,train
bartending,hf7nOlo9sEM_000052_000062,train
belly_dancing,o7xUIR9P8U8_000023_000033,train
pumping_gas,o5pDdmLt4aE_000133_000143,train
peeling_potatoes,qySSN1Vgn_E_000039_000049,train
robot_dancing,GI9RsG0XnOY_000000_000010,train
making_jewelry,NDZI4wgs62w_000385_000395,train
drinking_shots,bzBhcir78mA_000001_000011,train
making_sushi,EcK2Z35YhIs_000009_000019,train
ironing,ea1Bl-cHHtA_000000_000010,train
tying_bow_tie,no067BPPxPQ_000024_000034,train
climbing_tree,rwCi3iq1zcc_000007_000017,train
strumming_guitar,KOEhaOpFow4_000003_000013,train
massaging_feet,ZAevN4MDEHg_000012_000022,train
tobogganing,Lz5l9azgRe4_000017_000027,train
sled_dog_racing,J0QfoxC4MIc_000000_000010,train
cracking_neck,6WUsDAP8DkQ_000002_000012,train
fixing_hair,iGZ_zCKGFrU_000083_000093,train
washing_dishes,gAm9ybkqRNw_000105_000115,train
applying_cream,CeC6uK6UHyc_000451_000461,train
motorcycling,y9GXCcUnDfg_000001_000011,train
drawing,zeTl5hvwSQ0_000186_000196,train
climbing_tree,8A0CtIeDLzc_000015_000025,train
squat,0gtuO--nBy4_000008_000018,train
pushing_wheelchair,dWBU2NVR77s_000027_000037,train
tasting_beer,tZb-4n-SgzI_000277_000287,train
pole_vault,XRGb84SNqf4_000126_000136,train
diving_cliff,WgZ2ZBuGh9U_000145_000155,train
playing_badminton,uJLyYsG3t3I_000176_000186,train
bee_keeping,OjE_8_hc7d0_000159_000169,train
abseiling,OwDmh9ybXaM_000280_000290,train
massaging_back,bUs-scL2X1g_000063_000073,train
bending_back,7jq5qEyU9r0_000013_000023,train
clay_pottery_making,zjzwXN_YR44_000011_000021,train
tobogganing,Zk92jHr2Yks_000058_000068,train
playing_keyboard,hHXac0BKhn4_000095_000105,train
playing_recorder,NoN0D9cZ2YM_000057_000067,train
eating_cake,3CTqT23XoT0_000008_000018,train
breading_or_breadcrumbing,MBdFSZkJqdI_000107_000117,train
petting_animal_(not_cat),psht0U5dLOg_000016_000026,train
dancing_macarena,1-F6OtZw2ko_000002_000012,train
spinning_poi,_RPNu6-j-jU_000003_000013,train
playing_bass_guitar,8CW3bbg5z0Q_000003_000013,train
welding,57x3vmw0Gyc_000021_000031,train
climbing_tree,xuJoFJzW1yo_000025_000035,train
golf_driving,qSttKHbOIKI_000004_000014,train
catching_or_throwing_baseball,v_vuQHdRRK8_000006_000016,train
playing_paintball,S7wGjbj9Mfc_000561_000571,train
hammer_throw,xPO39XiNV3s_000004_000014,train
celebrating,dyCB7rRNqF4_000015_000025,train
skipping_rope,L6027v7Pu2w_000155_000165,train
playing_accordion,57sfRo26fAc_000094_000104,train
snowmobiling,IQKF6A1RJO8_000026_000036,train
breakdancing,T-f6cZ9H_y0_000077_000087,train
recording_music,TtDswo8cDOI_000002_000012,train
cracking_neck,Vdh6IjDc82s_000260_000270,train
waiting_in_line,Pjlqjwg6eE8_000000_000010,train
chopping_wood,5y3g6CZFshc_000001_000011,train
reading_newspaper,4oLcWABGhBY_000015_000025,train
building_cabinet,xAotGZEiWpU_000172_000182,train
playing_saxophone,Cq7SHb1wuOY_000003_000013,train
faceplanting,FRzmC7QOWmg_000054_000064,train
flipping_pancake,G1XJd928Uys_000003_000013,train
playing_keyboard,znkc5Txswn0_000015_000025,train
dancing_ballet,lZupq2Ry8e0_000014_000024,train
doing_nails,U3v4Q7RGH_A_000155_000165,train
playing_badminton,ln97aelIEQ4_000002_000012,train
tying_tie,EBio_8f8fLM_000066_000076,train
grinding_meat,7aqzms7D3Mk_000149_000159,train
cutting_watermelon,GNSF9KAL-pk_000114_000124,train
throwing_axe,jmDKwqhDszo_000000_000010,train
hurling_(sport),NC14aBcECdE_000005_000015,train
giving_or_receiving_award,LUkrMckP4EI_000008_000018,train
triple_jump,yhTnCCnLD30_000002_000012,train
hockey_stop,E_cdxV6zLxM_000015_000025,train
shining_shoes,K-UYYb5U23w_000263_000273,train
canoeing_or_kayaking,qB1lvIKQlVQ_000299_000309,train
hurdling,9tab898RIis_000000_000010,train
riding_elephant,PbC8KNmyUj8_000025_000035,train
playing_keyboard,TgIm6fYMs4c_000014_000024,train
exercising_with_an_exercise_ball,yy_FFcxSJKk_000009_000019,train
trimming_or_shaving_beard,FUJXOPJC5fU_000082_000092,train
playing_keyboard,2BEe48-6f9U_000014_000024,train
sign_language_interpreting,Y9V7YLBT95U_000000_000010,train
hugging,eX77bOpTZJo_000033_000043,train
cooking_egg,-1QHAHq6DnE_000138_000148,train
bookbinding,ZjuI8jyJ1kA_000124_000134,train
playing_accordion,uHvynVVfhKc_000018_000028,train
frying_vegetables,dSbGn64x1Nw_000372_000382,train
parkour,BNHGkDIbUos_000042_000052,train
squat,sEPbRdgxAZ4_000002_000012,train
smoking,k6sKAzxeGP4_000180_000190,train
washing_hands,6FabYox-WRY_000131_000141,train
playing_trumpet,1JC3JMqRIlk_000230_000240,train
playing_basketball,5ZbO8WUUH9I_000005_000015,train
hockey_stop,6mYaRY6vhDQ_000011_000021,train
dribbling_basketball,uzKpqGL0eiM_000000_000010,train
side_kick,7gds3CGRRdA_000008_000018,train
dancing_ballet,s_gY2x1Mitw_000064_000074,train
chopping_wood,jyypffz2uZM_000149_000159,train
playing_xylophone,xaSw5SShV6E_000029_000039,train
playing_controller,ETKMzfuy9Dk_000042_000052,train
cleaning_gutters,YPq7r8A_M5Q_000018_000028,train
catching_or_throwing_frisbee,FRJ0NwYmXWc_000038_000048,train
petting_cat,yGx5FXvyhqM_000024_000034,train
tapping_pen,HahcVBqbYVU_000230_000240,train
eating_spaghetti,gw55cwcBjs8_000035_000045,train
playing_paintball,1-Y5z-CE_B0_000009_000019,train
brush_painting,PO-TILVHb20_001661_001671,train
playing_cello,BaVua1IkQCA_000334_000344,train
catching_or_throwing_frisbee,anGJC6z7Bi4_000010_000020,train
playing_chess,wd52GRS434w_000202_000212,train
holding_snake,UzZsaarI5N0_000011_000021,train
playing_squash_or_racquetball,a_ZD_wdSrEQ_000006_000016,train
kicking_field_goal,_BDqeeahK-Y_000004_000014,train
dodgeball,OFZdFW5xuPs_000018_000028,train
catching_or_throwing_frisbee,tHbYxSDuy0I_000003_000013,train
throwing_discus,VNCkFGToIRA_000001_000011,train
weaving_basket,5SNksFuvCbE_000003_000013,train
crying,m4DR4LQvjhE_000038_000048,train
riding_elephant,G4xA3ukOh34_000037_000047,train
ice_fishing,aBDM_ut6VAs_000064_000074,train
front_raises,Gwk3qwKNvuk_000000_000010,train
dunking_basketball,QnZtjUTFAsM_000000_000010,train
spinning_poi,r1KyuY2huXw_000064_000074,train
mopping_floor,S5HA0cKdHHA_000005_000015,train
washing_hair,7oSCVyg9uEk_000224_000234,train
ice_skating,Hb0P1KbzzLQ_000005_000015,train
texting,56MOmVQdRTE_000029_000039,train
punching_bag,UX0iHl7szjo_000024_000034,train
belly_dancing,N10t8ZwwNXU_000278_000288,train
rock_climbing,P5npfpTU3wU_000092_000102,train
ripping_paper,HBNwEpP2ze0_000004_000014,train
gargling,bWf6IhjwEzk_000025_000035,train
scuba_diving,IDww5y0P3xM_000067_000077,train
gymnastics_tumbling,PaQr9q9Xz_s_000000_000010,train
getting_a_haircut,f0TFFCqNeNc_000016_000026,train
cooking_chicken,B-SQ8cYQSMk_000222_000232,train
spraying,_7nDdkmON6w_000009_000019,train
drinking,Cw3aCxhwFAU_000007_000017,train
spraying,VL7-VPEFFIQ_000001_000011,train
eating_hotdog,b6ntm6CP9t4_000015_000025,train
hoverboarding,3Ga0qqc2n6o_000254_000264,train
drumming_fingers,hF2s7ARHr-4_000092_000102,train
playing_bagpipes,X5l_elzG2a4_000008_000018,train
flipping_pancake,qf9GXAj8YO4_000000_000010,train
tap_dancing,iPmhT2Bkc68_000024_000034,train
cheerleading,-ne5vCtZ9Fo_000003_000013,train
wrestling,bTkOmh6HmjE_000233_000243,train
playing_ukulele,54gL8vHPp5U_000054_000064,train
playing_xylophone,PhA5aXYVgAs_000068_000078,train
playing_piano,C9ayFMqreGk_000080_000090,train
punching_person_(boxing),mRTf6nlwt2k_000017_000027,train
cheerleading,CR_zLiNKDYQ_000242_000252,train
juggling_balls,cQ1_L_z9ASs_000004_000014,train
slapping,uaoQn9FVPK8_000000_000010,train
sword_fighting,w2w7M1QkbPY_000065_000075,train
extinguishing_fire,iTqkQX22dB4_000028_000038,train
folding_clothes,cc060w-M7AE_000039_000049,train
sniffing,y30FgpD-fW8_000007_000017,train
grinding_meat,7QAKeE0xmAk_000150_000160,train
headbutting,ORBKbzTtr_M_000003_000013,train
surfing_crowd,krHWBJOYAq4_000006_000016,train
blowing_glass,x_kvNkkmnDQ_000002_000012,train
making_a_cake,urmNYKlEo4E_000130_000140,train
filling_eyebrows,d8tKr-m06kk_000272_000282,train
arranging_flowers,VkcRY992NNk_000361_000371,train
surfing_crowd,6jWlPQKeV4w_000000_000010,train
deadlifting,SLIGxFtX6H8_000016_000026,train
riding_scooter,8Fs_allIXHQ_000000_000010,train
front_raises,qQOohguWttg_000000_000010,train
ironing,s21kB5y55FM_000154_000164,train
slacklining,HmrxofFAygo_000000_000010,train
dancing_ballet,OFsCFyTh0HY_000003_000013,train
hammer_throw,XTn2eUWVIIE_000002_000012,train
eating_spaghetti,PcshBY2GhoQ_000006_000016,train
shaking_head,QEuvLBnSIDc_000021_000031,train
tobogganing,VLwKaAlM-0Q_000041_000051,train
brush_painting,9QaSGRQvrC0_000029_000039,train
waxing_chest,3t-HJQYmUms_000222_000232,train
eating_doughnuts,sq7ne-RKZO8_000002_000012,train
sanding_floor,BYFGG0kU78g_000070_000080,train
frying_vegetables,mYE4eHP_KkI_000235_000245,train
tickling,4MR4jfzmlxo_000084_000094,train
snowboarding,l-WfeyjTqaY_000000_000010,train
flying_kite,2_zwBMVtdcc_000080_000090,train
mopping_floor,Y1pdfttolvE_000004_000014,train
counting_money,tZYYskCJigU_000007_000017,train
catching_or_throwing_softball,dH5xf76YF1I_000002_000012,train
running_on_treadmill,H010FMkYm04_000004_000014,train
cracking_neck,koB-y6hoE_s_000003_000013,train
shearing_sheep,T-AyilTOVJA_000198_000208,train
giving_or_receiving_award,-m9CFI5QHmk_000007_000017,train
kicking_soccer_ball,-NMCL9oARSM_000057_000067,train
peeling_potatoes,A2hwTcwQppM_000184_000194,train
playing_harmonica,yMg0ELEz0bc_000008_000018,train
playing_harmonica,1gcj1BFya6M_000002_000012,train
playing_controller,1KNCDq837C0_000243_000253,train
strumming_guitar,REXGcqeLwME_000055_000065,train
washing_feet,Nw8ul_K-YyE_000153_000163,train
playing_basketball,n2XKfSlFdm4_000021_000031,train
planting_trees,ISClXj7RaEs_000397_000407,train
playing_trombone,meB8Bv8CVnI_000004_000014,train
applauding,sDVxEVAiOSs_000060_000070,train
vault,-lO_5910B1g_000015_000025,train
dunking_basketball,9HoBpkyg7zw_000002_000012,train
pole_vault,1U5Dnq1kfHw_000005_000015,train
brushing_teeth,pPQczwExS0A_000003_000013,train
laughing,hWGHhz-Lm4s_000037_000047,train
hugging,P72Y9MQGiK4_000005_000015,train
checking_tires,D0YTcllsZnA_000027_000037,train
scrambling_eggs,xk6ZiUxT-B0_000084_000094,train
passing_American_football_(not_in_game),c5dvFoDbwPE_000004_000014,train
massaging_back,B-gV-Z8BuSE_000034_000044,train
dribbling_basketball,Ma9tAj794nA_000091_000101,train
stretching_arm,Ssk6Nwv4HoI_000013_000023,train
sharpening_knives,Er7kk97KVGk_000022_000032,train
doing_laundry,dLKSii5L7Sg_000065_000075,train
shoveling_snow,_YGMtr4z-08_000024_000034,train
getting_a_haircut,HrRmdYdxwyE_000223_000233,train
bouncing_on_trampoline,Mkldt9q0L64_000060_000070,train
tying_knot_(not_on_a_tie),6Tje2oihT10_000057_000067,train
planting_trees,OOsUWNntz1w_000148_000158,train
washing_dishes,Ymn8RKOCMgA_000000_000010,train
playing_violin,8iKE1c2riXQ_000003_000013,train
folding_napkins,0tdImh1yxMg_000094_000104,train
opening_bottle,zamgHYQD_-k_000000_000010,train
eating_watermelon,bimTYykkp20_000139_000149,train
stretching_leg,BNdWsA_Sxns_000483_000493,train
shoveling_snow,JSIlJa3Hli0_000038_000048,train
sticking_tongue_out,jz-WoHluYf4_000094_000104,train
skiing_(not_slalom_or_crosscountry),CZ-tStEyoMU_000069_000079,train
bartending,HbTQT7tlkNw_000545_000555,train
pull_ups,nRoVofUVLos_000008_000018,train
climbing_ladder,_flL7V7ULcg_000006_000016,train
brushing_teeth,vqEybgS0SIY_000055_000065,train
throwing_discus,6G1fYoG9vOY_000000_000010,train
squat,N4_Pvltl9rY_000012_000022,train
driving_tractor,i4yfLWuQm9Q_000015_000025,train
playing_controller,hAM45dXqSQ8_000059_000069,train
busking,M7c4FUUYdRg_000223_000233,train
push_up,hbJQN3pbWRQ_000030_000040,train
massaging_feet,nsxo8-GsITc_000000_000010,train
trimming_or_shaving_beard,T3UG389asWQ_000007_000017,train
tapping_pen,uAR9S3tDJ6g_000141_000151,train
clean_and_jerk,3Lk_c5CHIuE_000029_000039,train
catching_or_throwing_frisbee,iSWQve7dZSI_000010_000020,train
krumping,t-kdGslveBc_000039_000049,train
massaging_feet,NoVz7AvLybg_000023_000033,train
making_pizza,5ZpQf6HkUWQ_000175_000185,train
spray_painting,DbrdUmdjsdQ_000222_000232,train
krumping,wTJ4JWIl55k_000220_000230,train
riding_scooter,XCdYkrK5_J8_000006_000016,train
ice_skating,FV9conjC2K8_000013_000023,train
arm_wrestling,riaz59qOWcA_000076_000086,train
trimming_or_shaving_beard,3mOB_BCjiHw_000029_000039,train
tasting_beer,dZPc0_oFwCk_000109_000119,train
ice_climbing,bN5VA31wG70_000163_000173,train
ice_skating,72u8Cip99k0_000094_000104,train
ironing,RicsdZAW7_s_000044_000054,train
tickling,JeNC7zri7ac_000009_000019,train
massaging_legs,5LVUKMA2oyw_000208_000218,train
pumping_fist,plYx2AmtTw4_000026_000036,train
folding_clothes,g1jLDCrocmM_000153_000163,train
